Total Ticket Price,Ticket Price Variance to Meal Deal Earnings,Total Meal Deal Earnings,Total Excess,TicketID,MemberID
8,1,5,2,219387,0
19,-1.67,5,15.67,206684,0
13.5,-0.25,10,3.75,216436,995989
15,3.33,10,1.67,120500,0
17.5,2.67,10,4.83,203983,994096
28,-34.5,10,52.5,213360,0
17,-1,10,8,118080,0
32,3.17,20,8.83,228952,995338
9.5,1.25,5,3.25,110574,0
24,1.08,5,17.92,121137,0
15.5,0.42,10,5.08,217475,0
8,1.5,5,1.5,124322,0
9,0.67,5,3.33,109969,0
20.5,-2,5,17.5,229276,0
23.5,-4,10,17.5,113120,0
20.5,2.4,10,8.1,224528,0
14,0.25,10,3.75,230061,0
19,-1,5,15,312787,0
27,-8.2,10,25.2,120011,0
14.5,2,10,2.5,322508,0
16.5,0.25,5,11.25,305021,0
19.5,0.17,10,9.33,101766,0
24,-1.2,10,15.2,127521,0
14,-4.5,5,13.5,312865,0
17.5,-3,5,15.5,211928,0
12.5,0.83,5,6.67,323779,995519
11.5,1.5,5,5,210013,0
14,4,10,0,203330,0
28,-1.05,15,14.05,300953,0
15.5,2.08,5,8.42,122725,998731
34.5,-4.25,10,28.75,321080,999418
13.5,-7.25,5,15.75,113170,0
13,1.67,5,6.33,329531,999792
8,1.5,5,1.5,224121,994172
25.5,2.9,10,12.6,211367,0
22.5,-7.5,5,25,228252,998204
18,4.33,10,3.67,318248,0
7.5,0.25,5,2.25,106982,0
8,0,5,3,314662,0
9,0.25,5,3.75,309638,0
19,-4.5,5,18.5,216327,0
16,2,10,4,102393,0
14,0.25,10,3.75,325535,998707
16.5,-4.25,5,15.75,119739,0
26,-5.5,10,21.5,202183,0
18,-1.5,5,14.5,130468,0
14,1.5,5,7.5,210466,0
21.5,4.62,15,1.88,302817,0
12.5,0.83,5,6.67,322113,0
17,-3,5,15,216058,0
24,0.5,5,18.5,209568,0
12.5,0.75,5,6.75,300518,0
11,1.5,5,4.5,108315,0
15,-2.67,5,12.67,331050,0
9,-1.75,5,5.75,329142,995051
38.5,-0.25,20,18.75,110179,0
12.5,1.17,10,1.33,319814,0
12.5,1,5,6.5,311917,998528
7.5,0.25,5,2.25,220129,0
7,2,5,0,100844,0
12,1,5,6,227963,0
11.5,-0.25,5,6.75,112384,0
6.5,0,5,1.5,104735,0
15,0.5,10,4.5,129969,0
11,1.5,5,4.5,317887,0
19,-4.5,10,13.5,127158,0
15,2.5,10,2.5,122949,0
17,-1.5,5,13.5,203863,993385
11,1.5,5,4.5,300302,0
13,0,5,8,101742,0
17,3.33,10,3.67,307040,0
20.5,0.5,10,10,304664,0
17.5,-3,5,15.5,316986,0
12,1.75,5,5.25,300019,0
14,1.17,10,2.83,115167,0
11.5,-0.75,5,7.25,126648,997267
25,-13.33,5,33.33,314830,0
14,-1.25,5,10.25,208190,0
14.5,-1.75,5,11.25,115616,0
19.5,-2.67,10,12.17,105885,0
19.5,-2.17,5,16.67,319298,0
14,1,10,3,322217,0
27.5,-10.58,10,28.08,329413,0
10.5,-1.5,5,7,330559,0
13,0,5,8,223479,0
7.5,0.25,5,2.25,315591,0
18,-1.5,5,14.5,308971,0
11,1.5,5,4.5,227201,0
16.5,-6.5,5,18,226317,0
10,1.67,5,3.33,326328,993871
8.5,0,5,3.5,107647,0
11,1.5,5,4.5,310880,0
17,-7.5,5,19.5,201948,0
9.5,1.25,5,3.25,308583,0
15,2,5,8,118697,0
11,2,5,4,221308,0
30.5,-6.5,10,27,214372,0
25,-3.08,5,23.08,216675,0
19,-2.75,10,11.75,328139,0
9.5,0.75,5,3.75,225725,992529
21,0,10,11,326569,0
24.5,4.83,15,4.67,329033,0
10,2,5,3,108032,0
25,-3.13,10,18.13,124747,0
15.5,0.42,10,5.08,301319,0
16,-1.25,5,12.25,109831,0
16,-2.25,5,13.25,301944,0
8,1.5,5,1.5,119901,0
26.5,-0.75,10,17.25,106057,993354
8,-0.5,5,3.5,325203,0
21,-4,5,20,205640,0
18,-2.5,5,15.5,306835,0
26.5,-1.9,5,23.4,316854,0
22,0.21,10,11.79,228232,0
23,-4,10,17,127030,997335
26,4.6,20,1.4,325395,994605
12.5,2.5,10,0,229947,0
15.5,-0.17,5,10.67,100960,0
10.5,2,5,3.5,319367,996547
18,2.25,10,5.75,213478,0
33.5,-4,15,22.5,215689,991476
17.5,-2.5,5,15,322238,997934
23,1.5,10,11.5,331342,0
15.5,0.83,10,4.67,217365,0
21,-1.83,5,17.83,327990,990298
21,3,10,8,211034,992055
12.5,0.75,5,6.75,119007,0
29.5,-3.05,10,22.55,211970,999501
14.5,-2.5,5,12,303382,0
12.5,1.83,5,5.67,210443,0
18.5,-9.5,5,23,201244,998204
13,0.5,5,7.5,119277,0
14.5,1.83,5,7.67,115216,999230
17,-1.5,5,13.5,209545,0
21,0.67,10,10.33,325860,0
29,-7.3,10,26.3,106275,0
22.5,1,15,6.5,321005,0
31,-16.83,10,37.83,305955,0
22,-0.21,10,12.21,115553,0
18,-8.5,5,21.5,328827,0
22,-1.25,10,13.25,216366,0
10.5,1,5,4.5,112062,0
28.5,-5.17,10,23.67,110908,0
14.5,-1.33,5,10.83,123643,0
15.5,0.75,5,9.75,123012,0
26,-0.3,10,16.3,205959,0
16,3.5,10,2.5,110154,0
21.5,1.57,5,14.93,224436,0
13.5,2.17,10,1.33,203926,0
20.5,-5.67,5,21.17,301642,0
18,0,5,13,104027,0
22,-6.4,5,23.4,127496,0
25.5,-3,5,23.5,100008,0
20.5,-29.5,5,45,130949,998370
11,0.33,5,5.67,204043,994674
20,2,10,8,129904,0
13,-0.75,10,3.75,105377,0
15,2,10,3,218451,998474
7.5,0.25,5,2.25,310573,0
14,1.5,10,2.5,202772,0
29.5,-3.55,10,23.05,313741,0
19.5,-0.17,10,9.67,208383,0
23,-9.5,10,22.5,319363,0
34.5,6.87,25,2.63,307105,0
22.5,-5.13,5,22.63,107853,0
7.5,0.25,5,2.25,206973,997986
24,-0.58,5,19.58,227136,0
8.5,1.25,5,2.25,116838,0
24,-8,5,27,223155,0
10,2,5,3,305301,998579
15,2.75,5,7.25,308284,0
26.5,-7,5,28.5,302753,0
16,0.17,10,5.83,101432,991837
24,-10,5,29,124432,0
17,4,10,3,303666,0
17.5,0.5,10,7,207124,0
19.5,-0.25,10,9.75,324085,0
39.5,2.43,20,17.07,110115,0
15,1,5,9,319750,0
25,1.37,15,8.63,203266,0
26.5,-1.37,10,17.87,125802,995197
20,-7,5,22,121084,0
32,-11.13,15,28.13,212762,0
23.5,-2.25,15,10.75,307144,0
26.5,-3.75,10,20.25,312035,0
35.5,-0.42,10,25.92,111402,0
28.5,-10.38,5,33.88,314726,0
21,-0.63,5,16.63,300454,0
17.5,-3,10,10.5,209055,0
26.5,3.87,15,7.63,106314,0
21,2.5,10,8.5,126824,0
20,-2,5,17,329161,992496
10,-0.08,5,5.08,316276,996640
18.5,-0.5,10,9,129483,999498
11,-0.33,10,1.33,113839,0
15.5,1.67,10,3.83,217166,0
17.5,3,10,4.5,215837,993571
16.5,-2.83,5,14.33,125333,0
14.5,-7.25,5,16.75,310201,0
12.5,-0.25,5,7.75,325719,996210
24,0.33,10,13.67,128156,0
14,-1,5,10,305461,0
10,0.75,5,4.25,321662,0
23.5,-2,5,20.5,302302,0
30,-2.8,15,17.8,124015,0
24.5,-0.1,10,14.6,121475,0
8.5,2,5,1.5,227113,0
9.5,1.25,5,3.25,201720,0
38,-3.36,15,26.36,108405,997972
17,-1.5,5,13.5,325514,0
16.5,-2,5,13.5,207888,992170
14.5,-1.33,5,10.83,214205,0
12,2,5,5,304205,0
18.5,2.75,10,5.75,201095,0
25,-1.25,5,21.25,316527,0
12.5,1,5,6.5,120827,0
20,-3,5,18,208747,0
10,3,5,2,115189,0
11.5,1.25,5,5.25,329455,0
34,-3.38,15,22.38,225622,0
36,1.7,20,14.3,111528,0
15,-1,5,11,310075,0
20.5,-0.5,5,16,227243,0
12,0,5,7,327874,995657
22.5,2.08,10,10.42,120958,0
16.5,-3,5,14.5,315291,0
18,1.83,5,11.17,214722,0
23,-3.33,10,16.33,123408,0
32,-22,10,44,108505,0
14.5,-4.5,5,14,127715,0
23,-5.96,5,23.96,311225,0
10,1.25,5,3.75,218261,990326
13.5,1.67,5,6.83,111063,0
14,-2.5,5,11.5,201315,997298
15.5,1.5,5,9,101305,0
14,1.5,5,7.5,224800,0
14.5,1.75,10,2.75,125207,0
18.5,-0.38,5,13.88,102962,0
12.5,1.5,5,6,116087,0
16,1.12,5,9.88,221140,995477
15.5,0.67,10,4.83,100806,0
26,1.97,10,14.03,307779,0
16,-3,5,14,107355,0
6,-0.5,5,1.5,124562,0
17.5,1.75,10,5.75,202618,0
24.5,0.25,10,14.25,128030,0
19.5,0.83,10,8.67,228524,0
15.5,-1.83,5,12.33,218673,0
15,0.62,5,9.38,130736,991451
17,1.5,10,5.5,100922,997344
13.5,1.5,5,7,310264,998728
27,-1.75,15,13.75,113709,0
29.5,5.75,20,3.75,319336,0
13,2.5,5,5.5,314852,0
32.5,-9,15,26.5,105290,0
11.5,0.5,5,6,201989,0
20,-1.5,5,16.5,211301,0
28.5,-3.38,15,16.88,216480,993976
14.5,-0.25,10,4.75,312816,0
12.5,1.83,5,5.67,329734,0
24.5,2.08,10,12.42,321045,0
28.5,1.08,15,12.42,227015,0
17.5,2,10,5.5,208583,997426
13,1.67,5,6.33,200162,0
9,2,5,2,308851,994420
43,-6,20,29,111885,995097
11.5,-0.75,5,7.25,209483,990231
19.5,-6.92,5,21.42,102060,999204
19.5,1.17,5,13.33,217504,0
33,-5.5,20,18.5,312077,0
13,-0.29,5,8.29,101077,0
25.5,-5.83,5,26.33,302927,0
12,0.25,5,6.75,311666,0
17.5,-2.5,10,10,100522,0
16.5,1.5,10,5,113596,0
10,0,5,5,230515,0
20,0.75,10,9.25,320618,0
13.5,-2,5,10.5,123223,999261
32,4.1,20,7.9,308690,0
14.5,2.67,10,1.83,330884,0
19.5,3.17,15,1.33,304092,0
27,-10.5,5,32.5,309288,0
23,1.5,10,11.5,214481,0
7.5,-1.5,5,4,323437,0
15,-1,5,11,104251,999931
15,2,10,3,121709,0
14.5,-2.17,5,11.67,316675,0
14,-2,5,11,327137,0
19,4,15,0,328449,0
10.5,-0.75,5,6.25,128781,0
32,-16.25,5,43.25,223665,0
9.5,-2.5,5,7,100143,0
18,1.33,10,6.67,200605,0
16.5,-1.25,5,12.75,114494,0
10,1.5,5,3.5,315216,998622
37.5,0.5,20,17,327569,991958
13,-2.17,5,10.17,222283,0
5.5,0.5,5,0,302384,0
16.5,3.17,10,3.33,308015,0
11.5,0.75,5,5.75,106568,0
14,-2,5,11,315777,0
8.5,1.25,5,2.25,126412,0
16.5,1.83,10,4.67,327339,0
25,-6.1,5,26.1,313018,0
11.5,0.5,5,6,118504,999895
18,2.5,10,5.5,101344,0
13,3,10,0,306540,0
14,-2.5,5,11.5,223830,990538
9,2,5,2,130863,998320
8,1.5,5,1.5,103019,0
30,-4.2,15,19.2,105966,0
24.5,-7.46,5,26.96,127674,0
33.5,3.17,20,10.33,227848,0
32.5,2,20,10.5,302714,0
15,-3,5,13,122934,0
14,-3,5,12,301029,998807
15,0,5,10,117419,0
23.5,-0.5,10,14,204983,0
13.5,-0.25,5,8.75,323886,0
13,3,10,0,122586,0
18,-6,5,19,202918,0
29,-7.75,5,31.75,318802,996869
12,0.5,5,6.5,129469,0
14.5,0.5,5,9,109178,0
21,3.33,15,2.67,302500,999116
12,2,10,0,323160,0
22,-8,5,25,212414,0
7.5,1,5,1.5,106385,0
4,-1,5,0,120803,991622
12.5,1,5,6.5,116014,0
14,1.5,5,7.5,125745,0
15,1.25,5,8.75,207792,0
12,1.33,5,5.67,215326,0
12.5,-4.5,5,12,109703,0
29,-8.5,5,32.5,211260,0
13,1.25,5,6.75,124218,996941
28,-11.46,5,34.46,315572,0
12.5,1.87,5,5.63,112886,0
21.5,3.83,15,2.67,220751,990390
8.5,1.25,5,2.25,330035,0
18.5,-2.25,5,15.75,205877,0
14.5,-1,5,10.5,215913,996741
14.5,0.75,10,3.75,115798,992086
12,1.67,5,5.33,106877,0
20,-3,10,13,314700,0
13.5,-1.5,5,10,311057,0
16,1,10,5,129898,990097
19.5,2,10,7.5,119214,0
16,0,10,6,317112,0
14.5,0.75,5,8.75,223754,0
21.5,-4.38,10,15.88,228987,0
20,2.33,10,7.67,202157,0
27.5,-7,5,29.5,208835,0
24,-4.67,10,18.67,302731,0
22,-1,10,13,307696,997083
16.5,3.5,10,3,100075,0
19.5,-5.5,5,20,321489,0
36,-6,5,37,200281,0
19,-3.67,5,17.67,105376,990530
11,1.5,5,4.5,128713,0
10,1.67,5,3.33,325799,0
10.5,-3.83,5,9.33,301043,0
21,-1.5,5,17.5,319681,990197
16.5,-2,5,13.5,212303,0
14.5,1.17,5,8.33,210856,990805
7.5,0.25,5,2.25,227075,0
39,-11.2,10,40.2,216850,0
34,-12.9,10,36.9,228356,0
14,4,10,0,325706,999483
19,-7.33,5,21.33,108401,0
21.5,0.67,10,10.83,205586,992455
10.5,0.58,5,4.92,123576,0
16.5,0.25,10,6.25,324512,0
27.5,-6.5,10,24,129524,990389
20.5,-6.5,5,22,315461,0
26,-4.25,10,20.25,105442,0
14,-3,5,12,100718,0
9.5,-0.5,5,5,319788,0
36.5,-1.75,20,18.25,300428,0
28.5,-4.5,10,23,311604,992940
16,1.67,10,4.33,214634,0
26,0.58,10,15.42,123079,0
12,0,5,7,229224,0
22,-1.67,5,18.67,219746,996644
23,-9,5,27,115788,994438
23,-8,5,26,304630,0
13,-0.33,5,8.33,112273,0
11.5,-0.25,5,6.75,210212,0
16.5,-0.5,5,12,208592,0
18,3.33,10,4.67,201283,0
18.5,-1.5,5,15,113515,0
18.5,-3.5,5,17,102016,0
17,-1.83,10,8.83,220914,0
10,-1,5,6,313176,0
16.5,-2.5,10,9,316201,0
7.5,1,5,1.5,214011,0
29,-5,5,29,203579,0
21.5,1,10,10.5,200522,0
19,-0.8,5,14.8,206760,0
29.5,-8.29,5,32.79,301292,997836
17,-1.67,5,13.67,331308,0
12,-2,5,9,319551,0
12,1.5,5,5.5,302805,990943
8,1.5,5,1.5,125100,0
16.5,0.17,10,6.33,317215,999836
21.5,0.62,10,10.88,207442,0
14,2.17,10,1.83,209881,0
27.5,0.5,15,12,114766,0
16.5,2,10,4.5,104590,0
21.5,3.58,10,7.92,305033,0
10,1,5,4,308216,0
12.5,0.75,5,6.75,120384,0
10,-1.5,5,6.5,307591,0
15,0.5,10,4.5,308485,0
6.5,1.5,5,0,314018,0
17.5,-0.5,10,8,222364,0
13,-1,5,9,323788,0
14.5,-1,5,10.5,107549,0
21,1,10,10,129568,0
15,2,10,3,221214,0
26,0.2,5,20.8,119871,0
30.5,-5.2,5,30.7,129119,0
15,-10,5,20,106099,0
8,-0.25,5,3.25,106956,995871
6.5,1.5,5,0,210000,0
11,-1.5,5,7.5,121550,0
11,2.67,5,3.33,324551,0
12,2,5,5,214541,0
16,0.92,5,10.08,203439,995821
23,2.75,15,5.25,219908,0
11.5,1.5,10,0,116679,0
31.5,-5.25,15,21.75,300948,0
7,2,5,0,126661,991261
11,-0.5,5,6.5,125863,0
28,-1.25,15,14.25,119241,0
26,-4,10,20,204833,0
31.5,-14.15,5,40.65,303104,0
29.5,-17.3,5,41.8,107412,0
20,5,15,0,227402,996910
17,5,10,2,319819,0
28,0.75,15,12.25,227172,0
10,1,5,4,125400,0
10,-1,5,6,202677,0
13,3,10,0,112736,0
6.5,1.5,5,0,102388,0
25,-7.07,5,27.07,330714,0
14,1.5,5,7.5,314667,0
11.5,0.5,5,6,311158,0
15,0.5,10,4.5,301678,0
24.5,-4.8,5,24.3,320969,0
32,-7.67,10,29.67,314326,0
11.5,-0.75,5,7.25,317151,0
16.5,3.5,10,3,326722,0
16.5,3,10,3.5,308750,0
12,1.33,5,5.67,113183,0
13,1.33,5,6.67,318371,999004
28,-3,10,21,202186,0
19,1.12,15,2.88,313769,0
31,-15.67,5,41.67,221973,0
23.5,0.5,15,8,223853,0
14.5,0.5,5,9,311071,991600
14,-0.5,5,9.5,208974,998662
29.5,-1.25,15,15.75,221546,0
6,1,5,0,215432,0
17.5,0.77,5,11.73,123615,0
20.5,-6.5,5,22,120628,0
22,-3,5,20,205786,993093
14,-0.33,5,9.33,103165,0
14.5,-0.5,5,10,207193,0
21.5,-2.5,10,14,225048,991257
21,-4,10,15,225166,0
10.5,-0.75,5,6.25,226821,0
39,-10.42,15,34.42,221195,0
19,-3,10,12,104222,0
23.5,-6.5,5,25,102883,0
13,-2,5,10,117596,0
11.5,-2.5,5,9,315715,0
15.5,3,10,2.5,115236,0
18,3.33,10,4.67,111867,0
22.5,2.37,10,10.13,211147,0
17,3.67,10,3.33,306916,0
12.5,2.5,10,0,124425,997976
25,-6.5,5,26.5,330427,0
16.5,-1,5,12.5,116522,991616
10.5,2,5,3.5,216171,0
18,1.75,5,11.25,106634,0
12,0,5,7,223603,0
25.5,-2,5,22.5,102037,0
34,1.5,20,12.5,318020,0
16.5,-2.75,5,14.25,307602,0
23.5,1.75,10,11.75,204716,0
22.5,-3,5,20.5,108151,0
6.5,-1.5,5,3,215273,0
21.5,-0.5,5,17,210640,991250
34.5,-7.2,10,31.7,316865,0
24,-1,5,20,130248,0
25.5,0.57,10,14.93,300789,0
12,1,5,6,127514,995582
30,-6,10,26,213393,0
33,-0.75,15,18.75,107253,0
6.5,1.5,5,0,301424,0
17,1.17,10,5.83,205631,0
21,6,15,0,127282,0
23,0.2,10,12.8,214892,0
26,-4.33,15,15.33,117027,0
17.5,-1,10,8.5,112897,0
9.5,-1.5,5,6,119312,0
24.5,0.83,10,13.67,330364,0
13.5,-2,5,10.5,218407,0
24,2.83,10,11.17,122860,991841
13,0.5,5,7.5,310992,0
12.5,-2.25,5,9.75,220062,991686
11,1.5,5,4.5,116321,0
21.5,3.7,15,2.8,218074,0
15,-1,5,11,318590,0
14,2.67,10,1.33,117172,991019
16,-1,5,12,105995,998475
15,0.62,5,9.38,122261,0
17.5,-0.5,10,8,304420,0
27.5,2.45,15,10.05,225097,0
13.5,3.5,10,0,303526,0
14,0,5,9,117659,0
13.5,-2,5,10.5,117220,0
11.5,-1.25,5,7.75,216787,0
6.5,1.5,5,0,110782,0
33,-7.08,5,35.08,302259,994209
26.5,-7.85,10,24.35,228152,0
15.5,1,5,9.5,124292,0
11.5,-0.5,5,7,125271,991289
15.5,-3.25,5,13.75,220255,0
13,-3,5,11,211556,994093
28,0.7,15,12.3,204261,0
15.5,1,5,9.5,103338,0
9,2,5,2,225181,991072
11.5,1.5,5,5,206217,990392
21,3.75,15,2.25,112951,0
14,-1.5,5,10.5,118942,0
11.5,-0.25,5,6.75,110671,0
17,-3,5,15,224711,0
26.5,-4.83,5,26.33,108097,0
12,2,5,5,301881,0
21.5,-2.83,10,14.33,106064,0
15.5,2.67,10,2.83,300627,990275
6.5,1.5,5,0,221245,0
17,2.25,5,9.75,316170,0
17,-0.35,10,7.35,323823,0
19.5,0.83,5,13.67,122212,0
10,1.5,5,3.5,329970,0
35.5,-11.38,15,31.88,302532,0
25.5,1.42,15,9.08,221762,0
19.5,2.75,10,6.75,313985,0
11.5,-1.5,5,8,218582,0
14,1.5,5,7.5,216157,0
12.5,1,5,6.5,202250,993248
24,-7.67,5,26.67,205577,0
14,4,10,0,328693,0
9,2,5,2,204698,0
39.5,-11.43,15,35.93,306898,0
27.5,-14.17,5,36.67,206324,0
13.5,1.5,5,7,324240,0
19.5,-1,5,15.5,229381,0
20,0.67,10,9.33,331279,0
20,0,5,15,300739,0
25.5,-6.18,5,26.68,309135,996525
10,3,5,2,318066,0
22.5,-7.83,5,25.33,110095,992253
12,0.67,10,1.33,216610,0
36,-8.2,10,34.2,306025,992204
16,-1,5,12,307945,0
38.5,-11.79,5,45.29,129202,995001
19.5,-1.67,5,16.17,115488,0
18,0,5,13,301583,990426
13.5,1.5,10,2,322838,991531
13.5,-0.5,5,9,324061,0
24,-8.67,5,27.67,125890,0
26.5,-7.83,10,24.33,128180,0
28.5,1.75,15,11.75,204456,0
33,-8.47,5,36.47,321622,0
20,-1.33,10,11.33,101870,0
15.5,-0.25,10,5.75,309742,0
16.5,-3.25,5,14.75,216848,0
20,3.5,15,1.5,218779,0
10,-1,5,6,119763,0
11,-1.5,5,7.5,308843,0
12,0.25,5,6.75,311476,0
27,5.33,15,6.67,212786,0
24,-3.5,10,17.5,215954,0
27,-7.83,15,19.83,112512,0
15,0.5,5,9.5,202053,993535
11,-0.67,5,6.67,207164,0
22,0.83,10,11.17,203306,0
11.5,1.25,5,5.25,325408,0
16,-2,5,13,204868,0
21,0,10,11,201554,0
10.5,-0.75,5,6.25,308649,993110
36,-19.2,5,50.2,227076,994060
22,-8,5,25,218256,992842
7,1,5,1,323243,0
15,0,5,10,202750,999972
10,2,5,3,120767,999131
7.5,0.25,5,2.25,223752,0
30.5,-0.75,10,21.25,211072,990764
17.5,-6.17,5,18.67,213141,0
21.5,3,15,3.5,219596,995905
21.5,1.17,10,10.33,319790,0
18,-1.5,5,14.5,108450,995533
40,-8.75,10,38.75,229441,996530
31.5,0.43,20,11.07,123975,0
19,-2,5,16,107788,0
12.5,0.83,5,6.67,311599,996287
12,1.33,5,5.67,209176,998934
17.5,-3.17,5,15.67,126784,0
39,0.95,15,23.05,230216,0
16,3.17,10,2.83,100073,0
26,-2.6,5,23.6,221155,0
17.5,1.7,5,10.8,102631,0
10.5,0.5,5,5,323444,997885
11.5,-2.83,5,9.33,229249,996276
15.5,-3.5,5,14,327620,998646
28.5,-0.96,20,9.46,204220,0
18.5,-2.5,5,16,202651,991374
18.5,-6.75,5,20.25,214396,0
19,-3.17,5,17.17,302029,995093
23,-0.75,10,13.75,212569,0
24,-6.25,5,25.25,309643,992871
16.5,4.67,10,1.83,213502,0
13,3,10,0,110432,0
30.5,-18.8,5,44.3,213889,0
34,-10,10,34,316243,0
10,1.25,5,3.75,212136,990723
13,2.5,5,5.5,217892,993424
20.5,-0.25,5,15.75,303374,0
28,-6.5,5,29.5,127778,0
16,0,5,11,206502,998317
13,1.5,5,6.5,329518,0
19.5,2.75,10,6.75,314879,993944
20,-2,10,12,121792,0
25.5,1.7,15,8.8,121279,0
13,0.25,5,7.75,310010,0
8,0.25,5,2.75,315692,0
20,1.33,10,8.67,212006,0
34,-4.2,15,23.2,308489,999943
11,-1.5,5,7.5,128928,0
22.5,1.9,10,10.6,224099,0
21.5,3.4,10,8.1,317393,0
20,-16.5,5,31.5,119480,0
14,1.5,5,7.5,200015,0
18.5,1.33,10,7.17,128479,0
15.5,3,10,2.5,328402,0
21.5,-4.13,5,20.63,201016,0
12.5,-0.5,5,8,208299,0
13,1.25,5,6.75,205358,0
19,4,15,0,316624,0
29.5,-4.33,10,23.83,311046,0
10.5,1.75,5,3.75,108390,0
28,-11.67,5,34.67,204477,0
37,-18.75,15,40.75,328751,0
21,-2.5,10,13.5,119225,0
26,-8,5,29,324735,997795
12,1.33,5,5.67,115005,991435
13.5,-1.5,5,10,202693,0
11,0,5,6,227787,991643
6,1,5,0,212008,991190
7,0.5,5,1.5,106359,0
15.5,-0.17,5,10.67,228371,0
22,1.53,10,10.47,128161,0
36,-14.8,10,40.8,105461,0
7,1,5,1,301598,0
18,-3,5,16,222097,991582
17.5,1.17,10,6.33,318210,995782
23,-2.25,5,20.25,120644,0
21,6,15,0,321603,0
15.5,-1.83,5,12.33,214018,0
15,2.5,10,2.5,106109,999343
14,1.5,5,7.5,126250,0
14,2.33,5,6.67,223773,0
16,0,5,11,221174,0
23,-4.5,10,17.5,203951,990754
13,-1.25,5,9.25,329800,999981
18.5,3.25,10,5.25,116786,0
25.5,-1.5,5,22,327245,0
15,2.5,10,2.5,216271,991195
9.5,0.75,5,3.75,122428,0
19.5,0.33,10,9.17,223330,0
13.5,-4,5,12.5,105736,0
18.5,-0.83,10,9.33,202327,0
15.5,-1.5,5,12,329666,0
16,1.75,5,9.25,226878,993008
7,1,5,1,325922,0
38.5,-7.5,15,31,107497,998079
38.5,-9.3,10,37.8,208454,0
24,0,15,9,130369,999343
26.5,-4.2,10,20.7,309688,994602
22.5,-0.13,10,12.63,121644,0
10,2,5,3,100206,0
36,2.87,25,8.13,112572,999021
4.5,-0.5,5,0,101006,993060
18.5,0.75,10,7.75,101012,0
17.5,-2.17,5,14.67,108176,999417
26,-3,5,24,116261,0
28,-23.5,10,41.5,105626,0
19.5,-0.13,5,14.63,317446,997329
31,-6,10,27,321108,0
16.5,-1.17,5,12.67,110842,0
8,0.75,5,2.25,127409,0
19.5,-5.5,5,20,312753,0
10.5,1,5,4.5,227587,0
21,3.42,10,7.58,108276,0
16.5,0.15,5,11.35,320555,0
7.5,0.5,5,2,102003,991906
18.5,-1.5,5,15,314221,994555
26.5,-3.5,5,25,117152,0
15,-8,5,18,230095,0
13.5,0.83,5,7.67,307473,0
20,1.3,10,8.7,214416,0
16,1.5,10,4.5,108913,0
17.5,3,10,4.5,220187,0
29.5,2.75,15,11.75,102752,0
24.5,-5.63,5,25.13,105063,0
17,1.75,10,5.25,309782,0
14,-4,5,13,124863,0
18,-1,5,14,224238,999664
10,1.67,5,3.33,206145,0
25,1.5,5,18.5,328512,0
27.5,-0.5,5,23,308078,0
24,-5.3,5,24.3,103199,0
27.5,0.12,15,12.38,317624,0
10,1.5,5,3.5,220772,0
15,-2.5,5,12.5,200668,0
19.5,1.5,10,8,312140,0
13.5,-0.25,10,3.75,325287,0
26.5,-5.75,5,27.25,111237,0
22.5,-0.96,10,13.46,228220,0
10.5,-2.25,5,7.75,112434,0
36.5,-1.67,15,23.17,320292,990526
19,0.33,10,8.67,223429,0
31.5,-12.42,5,38.92,227251,0
22,-2.67,10,14.67,222527,0
17,-2,5,14,206347,0
9.5,-1.5,5,6,217315,993440
15.5,-1.5,5,12,229067,0
8.5,-0.5,5,4,125199,0
28.5,0.42,15,13.08,207857,0
13,0.5,5,7.5,112823,0
16.5,-1,5,12.5,321192,999975
13.5,1.83,5,6.67,124149,0
26,-2.2,15,13.2,216541,0
22.5,-6.5,5,24,227913,0
30,-11,5,36,309890,997078
16.5,0.87,5,10.63,125808,0
14,2.67,10,1.33,314113,0
16,0.25,10,5.75,316042,0
8,1.5,5,1.5,306128,0
12.5,2.5,10,0,125339,995078
32,0.6,15,16.4,303784,0
8,1.5,5,1.5,309596,0
10.5,0.5,10,0,119070,0
16.5,0.67,10,5.83,306477,0
14,4,10,0,308431,991600
24.5,0.4,10,14.1,127739,0
20.5,-3.5,5,19,325655,0
23.5,-11.75,5,30.25,128633,0
17.5,-2,5,14.5,303319,0
28.5,-10.07,10,28.57,330509,0
11,-1.5,5,7.5,122999,0
29,4,20,5,325522,0
14.5,-1,5,10.5,205940,0
32.5,-24.3,15,41.8,319344,0
22,-14.05,5,31.05,127108,0
8,1.5,5,1.5,111949,0
8.5,1.25,5,2.25,214746,0
20,-3,5,18,226332,997255
15,1.17,10,3.83,324368,0
15.5,-1.25,5,11.75,200425,0
9,1,5,3,216994,0
19,1.5,10,7.5,107966,0
6,1,5,0,327402,0
35,-10.5,10,35.5,325101,0
21.5,0.3,10,11.2,306466,0
19.5,-3.5,5,18,318461,0
17,1.5,5,10.5,117821,991955
24,-3,5,22,312459,0
15.5,1.58,10,3.92,208030,994674
15.5,0.67,10,4.83,208131,0
12,1.33,5,5.67,319392,995351
32.5,4,25,3.5,114604,998275
21.5,0.62,10,10.88,316536,0
16,-1.67,5,12.67,308393,0
21.5,-4.67,10,16.17,211314,0
29.5,2.5,10,17,224970,996058
13,-1,5,9,217307,0
26,-3,10,19,124832,990627
15,3,10,2,119057,0
10.5,1,5,4.5,307037,0
