Comment Split,Category,TempF,TempC,Comment,Tweet Id,Created At
lucs,Air,53,11.7,"Jean Luc\'s last day so tears from all the girls, handshakes from the men",643701859086139392,15/09/2015 08:24:17
swam,Air,56,13.3,Fabik swam gently with Bowman while George did his usual with Joe,644069810360422400,16/09/2015 08:46:23
lost,Air,56,13.3,"Jaki lost Abby temporarily, Bee and Flora went to work Rod washed up mugs",646961869698285568,24/09/2015 08:18:24
fw,Air,54,12.2,Mark F-W birthday today. Lovely cake from Sam to celebrate Robin\'s 75 birthday,648449423438147584,28/09/2015 10:49:24
girls,Air,54,12.2,Some girls dived in beautifully. Graham swam some butterfly. Laura laughed,648770727550820352,29/09/2015 08:06:09
month,Air,52,11.1,What month for birthdays. Bee Heller and John Luckhurst today. Happies to U both,649138679324278784,30/09/2015 08:28:16
anybody,Air,52,11.1,Did anybody else see the wonderful sunrise. The girls made me embarrassed,649864803440283648,02/10/2015 08:33:37
birthday,Air,52,11.1,Ron\'s birthday. Leanne marries today. Eliza won the race. Will swam.,650226907032719360,03/10/2015 08:32:29
welcomed,Air,56,13.3,France welcomed yet another group of Serpers 2 boys and 4 girls well done all.,650971200659828736,05/10/2015 09:50:03
paid,Air,61,16.1,Isobel paid a visit to Buck House yesterday so Hubby could get his gong,651673772295081984,07/10/2015 08:21:49
hcap,Air,51,10.6,Same h\'cap marks as last week but different winner. That\'s the Serps for you,652766119292477440,10/10/2015 08:42:25
easterly,Air,51,10.6,Cold easterly wind made air temperature feel colder. Film crew closed car park,653488495839854592,12/10/2015 08:32:53
band,Air,50,10,"Horseguards band was out, how does one play a euphonium on a horse?",654571922408243200,15/10/2015 08:18:02
lobo,Air,52,11.1,"Dani Lobo has just had a nice swim in the Pacific, quite a long one actually",655309877594714112,17/10/2015 09:10:24
morning,Air,53,11.7,Sunday morning  breakfasts for Serpers are a real treat for all attendees,655693135645904896,18/10/2015 10:33:20
strawberry,Air,54,12.2,Scones strawberry jam and drizzle cake. Who needs Gordon Ramsey?,656020721215348736,19/10/2015 08:15:02
horseman,Air,51,10.6,A horseman said good morning as he galloped past in full military attire,656383269047541760,20/10/2015 08:15:41
americans,Air,51,10.6,The Americans were caught out by a geographical question,657472912526581760,23/10/2015 08:25:32
luckhurst,Air,54,12.2,John Luckhurst wins last long race of the year. Well done John,657837253587247104,24/10/2015 08:33:17
getting,Air,50,10,Water getting clearer as the temperature drops and the leaves begin to fall,658574511319732224,26/10/2015 09:22:53
ran,Air,55,12.8,Pouring ran kept all but the very dedicated away.,659300710790639616,28/10/2015 09:28:33
murrayfws,Air,54,12.2,Teresa Murray/FW\'s plane flew in from Australia at 0500 and woke me up,659665740132429824,29/10/2015 09:39:03
face,Air,56,13.3,Swimmers face challenging times as autumn leaves drop in profusion,660032535347466240,30/10/2015 09:56:33
cake,Air,50,10,"Carrot cake from Laure, Something cake from Mrs James; John T back from Aus",661118953134153728,02/11/2015 09:53:36
rain,Air,54,12.2,Pouring rain meant that the changing room was super full and noisy,661848901926985728,04/11/2015 10:14:09
modelled,Air,56,13.3,"George modelled the new Serps branded underwear, the girls approved",662206674355269632,05/11/2015 09:55:49
sunday,Air,53,11.7,Remembrance Sunday. Somebody else did the temperatures.,663332911756795904,08/11/2015 12:31:04
blamed,Air,58,14.4,Alice blamed her cold fingers for not doing her press ups properly. Andy agreed,664011647917408256,10/11/2015 09:28:08
cake,Air,55,12.8,"Delicious cake from \""Les Ours Blancs\"" in Biarritz visited by some Serpers",664378372919795712,11/11/2015 09:45:22
thank,Air,54,12.2,"Big thank you to Tony, Tim and Rose for cleaning the changing room each week",664760505270181888,12/11/2015 11:03:49
vs,Air,50,10,"Serps vs Bec gala, We won most of the races. They won the cup",665867503952859136,15/11/2015 12:22:38
am,Air,54,12.2,I am sure all our thoughts are with the French members of our wonderful club,666546929296388096,17/11/2015 09:22:26
birthday,Air,50,10,Happy Birthday to Frances who was Serpside and to Gordon who wasn\'t,667291881026400256,19/11/2015 10:42:36
snow,Air,50,10,Substantial snow and cold wind did not deter determined swimmers,667996945034698752,21/11/2015 09:24:17
cookies,Air,50,10,Delicious cookies from Bee but not enought to feed all the hungry swimmers,669104116560449537,24/11/2015 10:43:47
lovely,Air,50,10,Almost lovely chocolate biscuits from Phil. He got the milk version not plain,670180448216158208,27/11/2015 10:00:44
elegant,Air,50,10,Sartorially elegant John Tierney sported a very natty grey Donegal tweed jacket,671985808396652544,02/12/2015 09:34:36
o,Air,53,11.7,"Rob O. actually did a few strokes of butterfly, Graham did quite a few more",672356007192993792,03/12/2015 10:05:38
explanation,Air,54,12.2,Frances\'s explanation of vaso constriction much appreciated by the oldies,674156641017794560,08/12/2015 09:20:43
told,Air,51,10.6,Graham\'s told a story about a hut full of dead cats Chocolate cake from Frances,676694290777677824,15/12/2015 09:24:25
fees,Air,54,12.2,Legal fees were discussed and some people thought they were reasonable,677420923151122432,17/12/2015 09:31:48
birthday,Air,54,12.2,Natasha\'s birthday celebrated by Sam\'s all girly stupid hat races. Fantastic,677791352252444672,18/12/2015 10:03:45
splashed,Air,58,14.4,Dani splashed the other competitors and was severely punished for so doing,678168580651896832,19/12/2015 11:02:44
party,Air,52,11.1,Great party last night. Commiserations to Jo for her horrible accident,678520783635881984,20/12/2015 10:22:15
seem,Air,56,13.3,Hangovers seem to have reduced the number of swimmers today,679956855527989248,24/12/2015 09:28:42
scratch,Air,50,10,Competitive scratch race 400 won by Cameron with Nick close behind,721284299333464064,16/04/2016 10:29:12
olizar,Air,50,10,Mike Olizar presented the prizes for the Ferris cup won by James Norton,726351523547074560,30/04/2016 10:04:32
packed,Air,50,10,Action packed morning with 1st Wednesday race won by Mary.,727779765327933440,04/05/2016 08:39:52
o,Air,58,14.4,Rob O was supposed to deputise for Robin who is breakfasting with Henry,728223593071529984,05/05/2016 14:03:28
friday,Air,52,11.1,"The Friday swimmers swam noisily, the others swam sedately but well",728509472222654464,06/05/2016 08:59:27
won,Air,60,15.6,"Emmi won the girl\'s race, Anthony the boys, Eric gave the prizes, the sun shone",728877374272606208,07/05/2016 09:21:22
turnout,Air,62,16.7,"Small turnout for such a lovely day, tranquility prevailed in the changing room",729595373342330880,09/05/2016 08:54:26
sunny,Air,58,14.4,"Lovely sunny day yesterday, rainy and semi miserable today. What\'s next?",729952549973921792,10/05/2016 08:33:44
wetsuiters,Air,56,13.3,"More wetsuiters than swimmers. Beware, they don\'t look where they are going",730667406700519424,12/05/2016 07:54:19
won,Air,54,12.2,Henry won the Bill Phipps race and talked about Brompton tyre pressures,731413288907616256,14/05/2016 09:18:11
titmuss,Air,56,13.3,Allan Titmuss would have been 80 today Let\'s celebrate with a race on Saturday,732493869418307585,17/05/2016 08:52:02
race,Air,54,12.2,Wednesday race won by Mary (again). Happy Birthday Jeremy Skeet,732853835748782084,18/05/2016 08:42:24
suggested,Air,54,12.2,Boris suggested he was not as fast a swimmer as the Olympic trialists,733225012799385600,19/05/2016 09:17:20
told,Air,58,14.4,Rory told a story about buying Beats for his daughter - Veterans race tomorrow,733589103288057856,20/05/2016 09:24:06
o,Air,60,15.6,Rob O unexpectedly won the Vets race with Vanessa winning the Titmuss cup,733977989877256192,21/05/2016 11:09:24
conditions,Air,60,15.6,Perfect conditions for the two hour qualifiers. well done to you all,734310402612469760,22/05/2016 09:10:17
wonderful,Air,56,13.3,Another wonderful day and everybody smiled as they drank tea and ate biscuits,735024786443755520,24/05/2016 08:28:59
biggest,Air,56,13.3,The biggest smiles were on the faces of those who swam the furthest,735770782496743425,26/05/2016 09:53:19
lovely,Air,54,12.2,4 lovely girls swam head up breastroke but didn\'t stop talking,736109298644885504,27/05/2016 08:18:27
relay,Air,56,13.3,Bridgeman relay won by Ouldcott team including Natasha and Octavia,736862441456422912,29/05/2016 10:11:10
not,Air,56,13.3,Ouch Not the nicest day of the year nasty westerly wind created nasty mini waves,737552418523643905,31/05/2016 07:52:54
swans,Air,54,12.2,47 swans enjoying the cold weather unlike the swimmers,737917433994981376,01/06/2016 08:03:20
feeling,Air,58,14.4,General feeling that the water should be warmer and the sun should be shining,738284114986606593,02/06/2016 08:20:24
monday,Air,55,12.8,"Sunny Monday mornings are always a treat, even the tea tastes better",739734441392779264,06/06/2016 08:23:29
won,Air,63,17.2,Anna won the Wednesday race closely followed by all the others,740455288327786497,08/06/2016 08:07:52
swam,Air,63,17.2,"Flora swam 1Km, so did Robin and Frances so congratulations to all three",740838501277675520,09/06/2016 09:30:37
cselko,Air,68,20,Catherine Cselko won the Sid Levy cup with prizes from Nick and Sakura,741558789124575233,11/06/2016 09:12:47
am,Air,60,15.6,I am a way till next Friday so temps available but relief from my ramblings,741925066489901056,12/06/2016 09:28:14
congratulations,Air,62,16.7,Belated congratulations to Brian on winning the Radford mile. Well done Brian,744839270616141828,20/06/2016 10:28:15
survey,Air,64,17.8,"Ros\'s survey has started. Sam, Alice etc back from overseas swimming",745167802986704896,21/06/2016 08:13:43
race,Air,61,16.1,"Wednesday race won by the winner, all the others came in after",745547241478184960,22/06/2016 09:21:28
rain,Air,66,18.9,Pouring rain did not deter those of us who adore swimming,745898441314807809,23/06/2016 08:37:01
paradis,Air,63,17.2,Don Paradis won the Alan Nash race just before he goes back to the US,746627065059942400,25/06/2016 08:52:18
plethora,Air,61,16.1,A plethora of wardens controlled a non plethora of swimmers,747345522525011969,27/06/2016 08:27:12
flyers,Air,62,16.7,The Flyers are impressive with their persistence. Some swimmers are too,747719277684334592,28/06/2016 09:12:22
21st,Air,60,15.6,Volkers 21st Birthday - Champagne and Cake for Breakfast  - what could be nicer,748799578472783874,01/07/2016 08:45:06
fanfare,Air,60,15.6,Trumpet fanfare for Anthony and Jenny Cleaver and Alan Lacy\'s 93rd birthday,751722130576990208,09/07/2016 10:18:16
dear,Air,60,15.6,"Oh dear me, dark clouds with rain imminent is not my idea of summer",752417745875177472,11/07/2016 08:22:24
luck,Air,63,17.2,"Good luck to the Flyers, the rest of us can only admire their determination",752793235425230848,12/07/2016 09:14:28
flyers,Air,58,14.4,The Flyers are now crawling. Other swimmers are crawling in the Channel,753511441538355200,14/07/2016 08:48:21
wins,Air,63,17.2,Octavia wins today\'s mile + 1 m race.,755005030084841472,18/07/2016 11:43:21
disappearance,Air,69,20.6,Mysterious disappearance of the coots\' nest. No suspects yet.,755307102973878272,19/07/2016 07:43:40
wins,Air,74,23.3,Ros wins the race. Heat wave alert! https://t.co/iz2YlrXMwR,755693505150869504,20/07/2016 09:19:06
lake,Air,61,16.1,The lake is becoming very weedy. Surprise!,756085741298524160,21/07/2016 11:17:42
luck,Air,68,20,Good luck Alana D 4 the Channel w/ Sea Satin https://t.co/JlAtOY7XiS,756413338951774208,22/07/2016 08:59:28
squirrel,Air,70,21.1,The Squirrel wins Jock Fee Cup (backstroke). Well done James &amp; Alana!,756775788788277248,23/07/2016 08:59:42
thank,Air,74,23.3,Big thank you to Nicola for washing up all the mugs and spoons,757455198163968000,25/07/2016 05:59:26
adlington,Air,68,20,Rebecca Adlington was supposed to be doing something but not sure what,757493271820107776,25/07/2016 08:30:44
swimmers,Air,62,16.7,Some swimmers did yesterday\'s Thames swim as well as this morning\'s Serpy dip,758218052546822144,27/07/2016 08:30:45
farmer,Air,58,14.4,jan Farmer won the race closely followed by Don. Prizes from the Tomlimsons,759311383838199808,30/07/2016 08:55:15
thanks,Air,64,17.8,Big thanks to Scott and Bee for washing up the mugs,760751637405241344,03/08/2016 08:18:19
got,Air,61,16.1,Anybody got any suggestions about what to do about the swan invasion,761119072113209345,04/08/2016 08:38:22
800,Air,64,17.8,"Last 800 yard race of 2016 won by Mike Harris, prizes from Neil Price in Canada",761849138019532800,06/08/2016 08:59:23
river,Air,62,16.7,The River Nene yesterday was well up to its usual standard. Fantastic.,762567618486296576,08/08/2016 08:34:22
westerly,Air,62,16.7,Fresh westerly wind made the air seem colder than it was. Nice swim though,762925293539561472,09/08/2016 08:15:39
done,Air,58,14.4,"Well done to Dani, Natasha, Volker et al for their great swims, Well done",763290640620851200,10/08/2016 08:27:24
80th,Air,65,18.3,Haydn\'s 80th b\'day celebrated by winning best breastroker in Andrew\'s medley,764385623356637184,13/08/2016 08:58:28
ian,Air,58,14.4,the Ian Stuttard sponsored Pat Vincent race won unexpectedly by your President,766919442907430912,20/08/2016 08:46:58
congratulations,Air,67,19.4,Huge congratulations to Deirdre who has just completed a 2way channel crossing,768367454913429504,24/08/2016 08:40:51
another,Air,68,20,Yet another photographer doing yet another story about Serpentine swimming,769088429724409857,26/08/2016 08:25:45
turnout,Air,68,20,Great turnout for George Brutton\'s race won by Vanessa,769460104114606080,27/08/2016 09:02:39
everybody,Air,64,17.8,Almost everybody seems to be back from holiday so Robin now going away,770533849365438464,30/08/2016 08:09:20
tweets,Air,62,16.7,Intermittent tweets for the next few days as I am away on my annual booze cruise,770900041259163648,31/08/2016 08:24:27
girls,Air,62,16.7,Geneva Girls had last training session before departure,771298609031700480,01/09/2016 10:48:13
luck,Air,68,20,Good luck to the Geneva girls! https://t.co/nrY0mQJp6b,773424866133479424,07/09/2016 07:37:12
morning,Air,60,15.6,Fantastic morning with Cygnets race followed by costumes galore in All Clothes e,774860602946781184,11/09/2016 06:42:18
glad,Air,58,14.4,So glad that summer still has some warmth in it,774898957109587969,11/09/2016 09:14:42
hugs,Air,62,16.7,Big hugs all round for the 4 + 1 Geneva girls,775246996261203968,12/09/2016 08:17:41
done,Air,62,16.7,Well done to Lauren who won her age group Half Iron Man,775610937655033856,13/09/2016 08:23:52
birthday,Air,57,13.9,Happy Birthday to Nick Adams as he starts a new decade,777065277548879872,17/09/2016 08:42:53
chill,Air,57,13.9,A chill factor in the air means low temperatures will arrive soon. Hurrah!!,777786377643651072,19/09/2016 08:28:17
important,Air,56,13.3,Something important to tell you all but i\'ve forgotten what it was,778149013895913472,20/09/2016 08:29:16
interesting,Air,58,14.4,More interesting things to talk about than another inevitable celebrity divorce,778508128912568320,21/09/2016 08:16:16
done,Air,54,12.2,Well done to all the weekend Swimarathon swimmers. I was swimming in Cumbria,780463494336487424,26/09/2016 17:46:12
